meter,date,hour,electricity,temperature,install_date
I,2016-07-14,0,667.2,64,2017-10-30
I,2016-07-14,1,640.2,64,2017-10-30
I,2016-07-14,2,660.9,63,2017-10-30
I,2016-07-14,3,505.2,63,2017-10-30
I,2016-07-14,4,490.2,63,2017-10-30
I,2016-07-14,5,720.9,64,2017-10-30
I,2016-07-14,6,696.6,63,2017-10-30
I,2016-07-14,7,638.4,64,2017-10-30
I,2016-07-14,8,678.6,66,2017-10-30
I,2016-07-14,9,778.8,70,2017-10-30
I,2016-07-14,10,807.9,80,2017-10-30
I,2016-07-14,11,906,84,2017-10-30
I,2016-07-14,12,951,90,2017-10-30
I,2016-07-14,13,965.7,91,2017-10-30
I,2016-07-14,14,1028.4,90,2017-10-30
I,2016-07-14,15,941.4,88,2017-10-30
I,2016-07-14,16,962.7,84,2017-10-30
I,2016-07-14,17,952.2,82,2017-10-30
I,2016-07-14,18,954.3,79,2017-10-30
I,2016-07-14,19,858,75,2017-10-30
I,2016-07-14,20,823.2,72,2017-10-30
I,2016-07-14,21,771,66,2017-10-30
I,2016-07-14,22,713.1,66,2017-10-30
I,2016-07-14,23,652.8,66,2017-10-30
I,2016-07-15,0,661.5,64,2017-10-30
I,2016-07-15,1,623.4,63,2017-10-30
I,2016-07-15,2,654.9,64,2017-10-30
I,2016-07-15,3,688.5,64,2017-10-30
I,2016-07-15,4,702.6,64,2017-10-30
I,2016-07-15,5,744.6,64,2017-10-30
I,2016-07-15,6,762.3,66,2017-10-30
I,2016-07-15,7,804.3,66,2017-10-30
I,2016-07-15,8,802.8,70,2017-10-30
I,2016-07-15,9,918.3,75,2017-10-30
I,2016-07-15,10,912,82,2017-10-30
I,2016-07-15,11,967.8,87,2017-10-30
I,2016-07-15,12,996.3,86,2017-10-30
I,2016-07-15,13,1000.2,90,2017-10-30
I,2016-07-15,14,1016.4,90,2017-10-30
I,2016-07-15,15,959.4,86,2017-10-30
I,2016-07-15,16,965.7,84,2017-10-30
I,2016-07-15,17,901.8,82,2017-10-30
I,2016-07-15,18,896.7,79,2017-10-30
I,2016-07-15,19,887.1,73,2017-10-30
I,2016-07-15,20,803.7,72,2017-10-30
I,2016-07-15,21,730.5,68,2017-10-30
I,2016-07-15,22,696.6,66,2017-10-30
I,2016-07-15,23,676.8,66,2017-10-30
I,2016-07-16,0,671.7,66,2017-10-30
I,2016-07-16,1,700.8,66,2017-10-30
I,2016-07-16,2,700.2,66,2017-10-30
I,2016-07-16,3,701.4,66,2017-10-30
I,2016-07-16,4,708,66,2017-10-30
I,2016-07-16,5,729.6,66,2017-10-30
I,2016-07-16,6,790.8,66,2017-10-30
I,2016-07-16,7,796.5,70,2017-10-30
I,2016-07-16,8,808.5,72,2017-10-30
I,2016-07-16,9,905.4,75,2017-10-30
I,2016-07-16,10,893.1,81,2017-10-30
I,2016-07-16,11,914.1,86,2017-10-30
I,2016-07-16,12,959.1,88,2017-10-30
I,2016-07-16,13,936.6,86,2017-10-30
I,2016-07-16,14,948,85,2017-10-30
I,2016-07-16,15,901.5,82,2017-10-30
I,2016-07-16,16,892.8,81,2017-10-30
I,2016-07-16,17,889.8,79,2017-10-30
I,2016-07-16,18,912,75,2017-10-30
I,2016-07-16,19,842.4,72,2017-10-30
I,2016-07-16,20,770.7,68,2017-10-30
I,2016-07-16,21,726.3,66,2017-10-30
I,2016-07-16,22,686.1,64,2017-10-30
I,2016-07-16,23,651.9,64,2017-10-30
I,2016-07-17,0,669.3,64,2017-10-30
I,2016-07-17,1,635.7,64,2017-10-30
I,2016-07-17,2,654,64,2017-10-30
I,2016-07-17,3,647.7,64,2017-10-30
I,2016-07-17,4,681,64,2017-10-30
I,2016-07-17,5,656.7,64,2017-10-30
I,2016-07-17,6,727.8,64,2017-10-30
I,2016-07-17,7,768,66,2017-10-30
I,2016-07-17,8,762.9,70,2017-10-30
I,2016-07-17,9,867.9,75,2017-10-30
I,2016-07-17,10,883.8,81,2017-10-30
I,2016-07-17,11,904.2,86,2017-10-30
I,2016-07-17,12,954,86,2017-10-30
I,2016-07-17,13,953.7,86,2017-10-30
I,2016-07-17,14,971.4,84,2017-10-30
I,2016-07-17,15,918.3,82,2017-10-30
I,2016-07-17,16,923.7,82,2017-10-30
I,2016-07-17,17,862.2,79,2017-10-30
I,2016-07-17,18,888.6,77,2017-10-30
I,2016-07-17,19,873.3,72,2017-10-30
I,2016-07-17,20,765,70,2017-10-30
I,2016-07-17,21,689.4,66,2017-10-30
I,2016-07-17,22,684,66,2017-10-30
I,2016-07-17,23,644.1,64,2017-10-30
I,2016-07-18,0,657.6,64,2017-10-30
I,2016-07-18,1,633,63,2017-10-30
I,2016-07-18,2,621.6,63,2017-10-30
I,2016-07-18,3,495.6,64,2017-10-30
I,2016-07-18,4,630.3,64,2017-10-30
I,2016-07-18,5,647.7,64,2017-10-30
I,2016-07-18,6,663.6,64,2017-10-30
I,2016-07-18,7,692.1,66,2017-10-30
I,2016-07-18,8,723.6,70,2017-10-30
I,2016-07-18,9,843,77,2017-10-30
I,2016-07-18,10,904.5,82,2017-10-30
I,2016-07-18,11,935.4,88,2017-10-30
I,2016-07-18,12,943.5,89,2017-10-30
I,2016-07-18,13,951,88,2017-10-30
I,2016-07-18,14,976.5,88,2017-10-30
I,2016-07-18,15,920.1,86,2017-10-30
I,2016-07-18,16,930,84,2017-10-30
I,2016-07-18,17,910.8,82,2017-10-30
I,2016-07-18,18,900.3,79,2017-10-30
I,2016-07-18,19,870.3,75,2017-10-30
I,2016-07-18,20,803.4,70,2017-10-30
I,2016-07-18,21,768.6,66,2017-10-30
I,2016-07-18,22,703.5,66,2017-10-30
I,2016-07-18,23,669.6,66,2017-10-30
I,2016-07-19,0,675.6,64,2017-10-30
I,2016-07-19,1,662.4,64,2017-10-30
I,2016-07-19,2,661.2,64,2017-10-30
I,2016-07-19,3,625.2,63,2017-10-30
I,2016-07-19,4,582,63,2017-10-30
I,2016-07-19,5,558.6,63,2017-10-30
I,2016-07-19,6,712.2,64,2017-10-30
I,2016-07-19,7,685.2,66,2017-10-30
I,2016-07-19,8,770.7,73,2017-10-30
I,2016-07-19,9,874.8,79,2017-10-30
I,2016-07-19,10,946.2,86,2017-10-30
I,2016-07-19,11,964.2,91,2017-10-30
I,2016-07-19,12,1001.4,93,2017-10-30
I,2016-07-19,13,979.5,93,2017-10-30
I,2016-07-19,14,999,91,2017-10-30
I,2016-07-19,15,928.5,90,2017-10-30
I,2016-07-19,16,929.1,88,2017-10-30
I,2016-07-19,17,909.3,84,2017-10-30
I,2016-07-19,18,939.3,82,2017-10-30
I,2016-07-19,19,883.8,79,2017-10-30
I,2016-07-19,20,836.4,73,2017-10-30
I,2016-07-19,21,825.3,72,2017-10-30
I,2016-07-19,22,790.8,70,2017-10-30
I,2016-07-19,23,770.1,70,2017-10-30
I,2016-07-20,0,758.1,70,2017-10-30
I,2016-07-20,1,743.4,66,2017-10-30
I,2016-07-20,2,692.7,66,2017-10-30
I,2016-07-20,3,642.9,66,2017-10-30
I,2016-07-20,4,728.7,64,2017-10-30
I,2016-07-20,5,669,64,2017-10-30
I,2016-07-20,6,797.4,66,2017-10-30
I,2016-07-20,7,868.2,72,2017-10-30
I,2016-07-20,8,895.8,75,2017-10-30
I,2016-07-20,9,971.7,82,2017-10-30
I,2016-07-20,10,951.6,91,2017-10-30
I,2016-07-20,11,984.3,99,2017-10-30
I,2016-07-20,12,1046.1,99,2017-10-30
I,2016-07-20,13,1017.3,99,2017-10-30
I,2016-07-20,14,1025.1,93,2017-10-30
I,2016-07-20,15,950.4,91,2017-10-30
I,2016-07-20,16,955.2,91,2017-10-30
I,2016-07-20,17,906.9,91,2017-10-30
I,2016-07-20,18,954.3,90,2017-10-30
I,2016-07-20,19,864.6,84,2017-10-30
I,2016-07-20,20,823.2,79,2017-10-30
I,2016-07-20,21,824.4,77,2017-10-30
I,2016-07-20,22,801,75,2017-10-30
I,2016-07-20,23,776.4,73,2017-10-30
I,2016-07-21,0,762.9,73,2017-10-30
I,2016-07-21,1,714,72,2017-10-30
I,2016-07-21,2,687.6,70,2017-10-30
I,2016-07-21,3,691.8,70,2017-10-30
I,2016-07-21,4,718.2,68,2017-10-30
I,2016-07-21,5,675.3,66,2017-10-30
I,2016-07-21,6,782.1,70,2017-10-30
I,2016-07-21,7,854.4,73,2017-10-30
I,2016-07-21,8,873.3,82,2017-10-30
I,2016-07-21,9,951.3,90,2017-10-30
I,2016-07-21,10,975.9,96,2017-10-30
I,2016-07-21,11,1009.2,99,2017-10-30
I,2016-07-21,12,1045.5,100,2017-10-30
I,2016-07-21,13,979.5,100,2017-10-30
I,2016-07-21,14,1027.8,100,2017-10-30
I,2016-07-21,15,958.2,99,2017-10-30
I,2016-07-21,16,949.8,99,2017-10-30
I,2016-07-21,17,918.3,95,2017-10-30
I,2016-07-21,18,935.1,90,2017-10-30
I,2016-07-21,19,941.7,84,2017-10-30
I,2016-07-21,20,858.3,82,2017-10-30
I,2016-07-21,21,833.4,75,2017-10-30
I,2016-07-21,22,811.8,75,2017-10-30
I,2016-07-21,23,786.6,73,2017-10-30
I,2016-07-22,0,763.2,72,2017-10-30
I,2016-07-22,1,705.3,70,2017-10-30
I,2016-07-22,2,636,70,2017-10-30
I,2016-07-22,3,751.5,66,2017-10-30
I,2016-07-22,4,670.2,66,2017-10-30
I,2016-07-22,5,715.5,66,2017-10-30
I,2016-07-22,6,739.8,68,2017-10-30
I,2016-07-22,7,817.5,73,2017-10-30
I,2016-07-22,8,826.2,81,2017-10-30
I,2016-07-22,9,941.7,90,2017-10-30
I,2016-07-22,10,928.2,99,2017-10-30
I,2016-07-22,11,987.9,102,2017-10-30
I,2016-07-22,12,1016.7,103,2017-10-30
I,2016-07-22,13,981.6,106,2017-10-30
I,2016-07-22,14,1029,106,2017-10-30
I,2016-07-22,15,955.8,104,2017-10-30
I,2016-07-22,16,1011.9,102,2017-10-30
I,2016-07-22,17,952.8,99,2017-10-30
I,2016-07-22,18,936.9,93,2017-10-30
I,2016-07-22,19,930.9,90,2017-10-30
I,2016-07-22,20,844.8,84,2017-10-30
I,2016-07-22,21,809.7,82,2017-10-30
I,2016-07-22,22,765.6,79,2017-10-30
I,2016-07-22,23,711,77,2017-10-30
I,2016-07-23,0,677.4,73,2017-10-30
I,2016-07-23,1,649.5,72,2017-10-30
I,2016-07-23,2,680.4,72,2017-10-30
I,2016-07-23,3,669.9,70,2017-10-30
I,2016-07-23,4,662.1,68,2017-10-30
I,2016-07-23,5,716.4,66,2017-10-30
I,2016-07-23,6,737.4,70,2017-10-30
I,2016-07-23,7,772.8,73,2017-10-30
I,2016-07-23,8,849.9,81,2017-10-30
I,2016-07-23,9,937.5,90,2017-10-30
I,2016-07-23,10,956.7,99,2017-10-30
I,2016-07-23,11,1003.8,91,2017-10-30
I,2016-07-23,12,997.2,84,2017-10-30
I,2016-07-23,13,963.9,84,2017-10-30
I,2016-07-23,14,968.1,86,2017-10-30
I,2016-07-23,15,934.8,84,2017-10-30
I,2016-07-23,16,946.5,84,2017-10-30
I,2016-07-23,17,928.8,82,2017-10-30
I,2016-07-23,18,927.9,81,2017-10-30
I,2016-07-23,19,881.7,77,2017-10-30
I,2016-07-23,20,825.3,75,2017-10-30
I,2016-07-23,21,813.9,73,2017-10-30
I,2016-07-23,22,779.1,73,2017-10-30
I,2016-07-23,23,722.7,72,2017-10-30
I,2016-07-24,0,676.2,72,2017-10-30
I,2016-07-24,1,775.8,72,2017-10-30
I,2016-07-24,2,708.9,70,2017-10-30
I,2016-07-24,3,655.8,68,2017-10-30
I,2016-07-24,4,693.3,66,2017-10-30
I,2016-07-24,5,711.6,66,2017-10-30
I,2016-07-24,6,743.7,68,2017-10-30
I,2016-07-24,7,828,72,2017-10-30
I,2016-07-24,8,849,73,2017-10-30
I,2016-07-24,9,947.1,79,2017-10-30
I,2016-07-24,10,927.6,86,2017-10-30
I,2016-07-24,11,965.4,88,2017-10-30
I,2016-07-24,12,981.6,91,2017-10-30
I,2016-07-24,13,989.1,93,2017-10-30
I,2016-07-24,14,1020.9,93,2017-10-30
I,2016-07-24,15,945.9,90,2017-10-30
I,2016-07-24,16,979.8,88,2017-10-30
I,2016-07-24,17,938.4,88,2017-10-30
I,2016-07-24,18,963.3,82,2017-10-30
I,2016-07-24,19,907.2,79,2017-10-30
I,2016-07-24,20,829.8,75,2017-10-30
I,2016-07-24,21,816.6,75,2017-10-30
I,2016-07-24,22,783.6,75,2017-10-30
I,2016-07-24,23,775.5,73,2017-10-30
I,2016-07-25,0,765,73,2017-10-30
I,2016-07-25,1,753,73,2017-10-30
I,2016-07-25,2,760.2,72,2017-10-30
I,2016-07-25,3,768.9,72,2017-10-30
I,2016-07-25,4,799.5,72,2017-10-30
I,2016-07-25,5,829.5,70,2017-10-30
I,2016-07-25,6,875.7,72,2017-10-30
I,2016-07-25,7,875.1,75,2017-10-30
I,2016-07-25,8,897,77,2017-10-30
I,2016-07-25,9,991.8,79,2017-10-30
I,2016-07-25,10,949.8,81,2017-10-30
I,2016-07-25,11,952.8,85,2017-10-30
I,2016-07-25,12,996,84,2017-10-30
I,2016-07-25,13,997.8,88,2017-10-30
I,2016-07-25,14,1050.9,88,2017-10-30
I,2016-07-25,15,964.8,88,2017-10-30
I,2016-07-25,16,949.2,88,2017-10-30
I,2016-07-25,17,945.3,86,2017-10-30
I,2016-07-25,18,933.9,82,2017-10-30
I,2016-07-25,19,902.7,79,2017-10-30
I,2016-07-25,20,839.7,75,2017-10-30
I,2016-07-25,21,825.9,73,2017-10-30
I,2016-07-25,22,798.9,73,2017-10-30
I,2016-07-25,23,788.4,72,2017-10-30
I,2016-07-26,0,774.9,70,2017-10-30
I,2016-07-26,1,721.2,70,2017-10-30
I,2016-07-26,2,704.7,70,2017-10-30
I,2016-07-26,3,704.4,68,2017-10-30
I,2016-07-26,4,704.1,68,2017-10-30
I,2016-07-26,5,767.1,70,2017-10-30
I,2016-07-26,6,810.9,72,2017-10-30
I,2016-07-26,7,837.9,74,2017-10-30
I,2016-07-26,8,887.7,78,2017-10-30
I,2016-07-26,9,993,84,2017-10-30
I,2016-07-26,10,995.7,90,2017-10-30
I,2016-07-26,11,1002.6,91,2017-10-30
I,2016-07-26,12,1044.3,95,2017-10-30
I,2016-07-26,13,1012.8,97,2017-10-30
I,2016-07-26,14,1022.1,95,2017-10-30
I,2016-07-26,15,956.1,93,2017-10-30
I,2016-07-26,16,962.4,91,2017-10-30
I,2016-07-26,17,904.2,90,2017-10-30
I,2016-07-26,18,937.5,88,2017-10-30
I,2016-07-26,19,917.7,82,2017-10-30
I,2016-07-26,20,853.8,79,2017-10-30
I,2016-07-26,21,838.2,75,2017-10-30
I,2016-07-26,22,796.8,73,2017-10-30
I,2016-07-26,23,781.5,72,2017-10-30
I,2016-07-27,0,763.5,72,2017-10-30
I,2016-07-27,1,693.6,72,2017-10-30
I,2016-07-27,2,704.4,70,2017-10-30
I,2016-07-27,3,682.5,70,2017-10-30
I,2016-07-27,4,707.7,70,2017-10-30
I,2016-07-27,5,739.2,70,2017-10-30
I,2016-07-27,6,797.7,70,2017-10-30
I,2016-07-27,7,882,75,2017-10-30
I,2016-07-27,8,861.6,79,2017-10-30
I,2016-07-27,9,967.5,82,2017-10-30
I,2016-07-27,10,953.1,91,2017-10-30
I,2016-07-27,11,387.9,95,2017-10-30
I,2016-07-27,12,656.1,95,2017-10-30
I,2016-07-27,13,1023.6,97,2017-10-30
I,2016-07-27,14,1058.4,97,2017-10-30
I,2016-07-27,15,947.4,93,2017-10-30
I,2016-07-27,16,933,93,2017-10-30
I,2016-07-27,17,919.5,93,2017-10-30
I,2016-07-27,18,907.5,84,2017-10-30
I,2016-07-27,19,870.9,82,2017-10-30
I,2016-07-27,20,860.1,81,2017-10-30
I,2016-07-27,21,846.9,77,2017-10-30
I,2016-07-27,22,821.1,75,2017-10-30
I,2016-07-27,23,805.8,73,2017-10-30
I,2016-07-28,0,790.8,73,2017-10-30
I,2016-07-28,1,783.9,72,2017-10-30
I,2016-07-28,2,744.3,72,2017-10-30
I,2016-07-28,3,719.1,70,2017-10-30
I,2016-07-28,4,719.1,70,2017-10-30
I,2016-07-28,5,712.2,68,2017-10-30
I,2016-07-28,6,819.3,81,2017-10-30
I,2016-07-28,7,869.1,73,2017-10-30
I,2016-07-28,8,893.7,79,2017-10-30
I,2016-07-28,9,968.4,84,2017-10-30
I,2016-07-28,10,985.2,91,2017-10-30
I,2016-07-28,11,1011.9,95,2017-10-30
I,2016-07-28,12,1054.5,97,2017-10-30
I,2016-07-28,13,957.6,97,2017-10-30
I,2016-07-28,14,1015.2,97,2017-10-30
I,2016-07-28,15,962.4,97,2017-10-30
I,2016-07-28,16,937.5,93,2017-10-30
I,2016-07-28,17,910.5,90,2017-10-30
I,2016-07-28,18,927.6,86,2017-10-30
I,2016-07-28,19,875.4,82,2017-10-30
I,2016-07-28,20,834.9,81,2017-10-30
I,2016-07-28,21,824.1,75,2017-10-30
I,2016-07-28,22,801,73,2017-10-30
I,2016-07-28,23,779.7,72,2017-10-30
I,2016-07-29,0,747.3,70,2017-10-30
I,2016-07-29,1,711,72,2017-10-30
I,2016-07-29,2,701.4,70,2017-10-30
I,2016-07-29,3,666.9,70,2017-10-30
I,2016-07-29,4,678.9,70,2017-10-30
I,2016-07-29,5,741.9,68,2017-10-30
I,2016-07-29,6,767.7,70,2017-10-30
I,2016-07-29,7,852.9,73,2017-10-30
I,2016-07-29,8,850.8,81,2017-10-30
I,2016-07-29,9,961.2,84,2017-10-30
I,2016-07-29,10,987.6,88,2017-10-30
I,2016-07-29,11,1020.3,88,2017-10-30
I,2016-07-29,12,1049.7,91,2017-10-30
I,2016-07-29,13,1017,92,2017-10-30
I,2016-07-29,14,1045.5,90,2017-10-30
I,2016-07-29,15,990,88,2017-10-30
I,2016-07-29,16,971.4,86,2017-10-30
I,2016-07-29,17,950.4,82,2017-10-30
I,2016-07-29,18,945,79,2017-10-30
I,2016-07-29,19,904.2,73,2017-10-30
I,2016-07-29,20,804.6,72,2017-10-30
I,2016-07-29,21,792.3,72,2017-10-30
I,2016-07-29,22,753.6,70,2017-10-30
I,2016-07-29,23,735.9,70,2017-10-30
I,2016-07-30,0,724.2,70,2017-10-30
I,2016-07-30,1,684.3,68,2017-10-30
I,2016-07-30,2,714.3,68,2017-10-30
I,2016-07-30,3,696.6,68,2017-10-30
I,2016-07-30,4,699.9,66,2017-10-30
I,2016-07-30,5,775.5,68,2017-10-30
I,2016-07-30,6,807.6,70,2017-10-30
I,2016-07-30,7,847.2,72,2017-10-30
I,2016-07-30,8,901.2,76,2017-10-30
I,2016-07-30,9,950.7,77,2017-10-30
I,2016-07-30,10,911.4,82,2017-10-30
I,2016-07-30,11,950.1,84,2017-10-30
I,2016-07-30,12,986.1,88,2017-10-30
I,2016-07-30,13,987.6,91,2017-10-30
I,2016-07-30,14,999.9,91,2017-10-30
I,2016-07-30,15,945.9,90,2017-10-30
I,2016-07-30,16,975.3,88,2017-10-30
I,2016-07-30,17,939.3,84,2017-10-30
I,2016-07-30,18,935.7,81,2017-10-30
I,2016-07-30,19,899.1,78,2017-10-30
I,2016-07-30,20,828.6,73,2017-10-30
I,2016-07-30,21,796.5,73,2017-10-30
I,2016-07-30,22,783.9,72,2017-10-30
I,2016-07-30,23,746.7,72,2017-10-30
I,2016-07-31,0,743.7,72,2017-10-30
I,2016-07-31,1,729.9,70,2017-10-30
I,2016-07-31,2,720,70,2017-10-30
I,2016-07-31,3,735.3,70,2017-10-30
I,2016-07-31,4,712.2,70,2017-10-30
I,2016-07-31,5,821.1,70,2017-10-30
I,2016-07-31,6,855.3,70,2017-10-30
I,2016-07-31,7,878.4,72,2017-10-30
I,2016-07-31,8,867.6,73,2017-10-30
I,2016-07-31,9,952.5,79,2017-10-30
I,2016-07-31,10,939.6,84,2017-10-30
I,2016-07-31,11,973.2,90,2017-10-30
I,2016-07-31,12,1033.5,90,2017-10-30
I,2016-07-31,13,1014.6,90,2017-10-30
I,2016-07-31,14,1003.2,90,2017-10-30
I,2016-07-31,15,899.7,87,2017-10-30
I,2016-07-31,16,925.8,82,2017-10-30
I,2016-07-31,17,906.6,81,2017-10-30
I,2016-07-31,18,916.5,77,2017-10-30
I,2016-07-31,19,842.1,73,2017-10-30
I,2016-07-31,20,771,73,2017-10-30
I,2016-07-31,21,780.9,73,2017-10-30
I,2016-07-31,22,727.2,72,2017-10-30
I,2016-07-31,23,750,70,2017-10-30
I,2016-08-01,0,721.8,70,2017-10-30
I,2016-08-01,1,709.8,70,2017-10-30
I,2016-08-01,2,723.6,68,2017-10-30
I,2016-08-01,3,669.3,66,2017-10-30
I,2016-08-01,4,706.8,66,2017-10-30
I,2016-08-01,5,770.4,66,2017-10-30
I,2016-08-01,6,815.4,68,2017-10-30
I,2016-08-01,7,889.5,72,2017-10-30
I,2016-08-01,8,855,73,2017-10-30
I,2016-08-01,9,957.3,81,2017-10-30
I,2016-08-01,10,944.7,84,2017-10-30
I,2016-08-01,11,987.3,88,2017-10-30
I,2016-08-01,12,1040.4,89,2017-10-30
I,2016-08-01,13,1008.6,88,2017-10-30
I,2016-08-01,14,1026.9,90,2017-10-30
I,2016-08-01,15,952.8,88,2017-10-30
I,2016-08-01,16,964.8,84,2017-10-30
I,2016-08-01,17,934.5,82,2017-10-30
I,2016-08-01,18,915.6,81,2017-10-30
I,2016-08-01,19,876.6,77,2017-10-30
I,2016-08-01,20,833.7,72,2017-10-30
I,2016-08-01,21,807.9,72,2017-10-30
I,2016-08-01,22,751.5,70,2017-10-30
I,2016-08-01,23,743.4,70,2017-10-30
I,2016-08-02,0,719.1,70,2017-10-30
I,2016-08-02,1,714.3,68,2017-10-30
I,2016-08-02,2,718.2,68,2017-10-30
I,2016-08-02,3,676.5,66,2017-10-30
I,2016-08-02,4,685.5,68,2017-10-30
I,2016-08-02,5,732.6,66,2017-10-30
I,2016-08-02,6,761.7,70,2017-10-30
I,2016-08-02,7,891.6,72,2017-10-30
I,2016-08-02,8,845.4,75,2017-10-30
I,2016-08-02,9,945.9,79,2017-10-30
I,2016-08-02,10,976.2,85,2017-10-30
I,2016-08-02,11,987.9,87,2017-10-30
I,2016-08-02,12,1010.1,86,2017-10-30
I,2016-08-02,13,986.1,79,2017-10-30
I,2016-08-02,14,1014,91,2017-10-30
I,2016-08-02,15,928.5,90,2017-10-30
I,2016-08-02,16,923.4,87,2017-10-30
I,2016-08-02,17,894.9,84,2017-10-30
I,2016-08-02,18,889.2,79,2017-10-30
I,2016-08-02,19,873.3,73,2017-10-30
I,2016-08-02,20,803.4,72,2017-10-30
I,2016-08-02,21,789.9,70,2017-10-30
I,2016-08-02,22,724.5,72,2017-10-30
I,2016-08-02,23,719.4,72,2017-10-30
I,2016-08-03,0,747.6,70,2017-10-30
I,2016-08-03,1,709.2,70,2017-10-30
I,2016-08-03,2,723,70,2017-10-30
I,2016-08-03,3,695.4,70,2017-10-30
I,2016-08-03,4,729.6,70,2017-10-30
I,2016-08-03,5,780.9,70,2017-10-30
I,2016-08-03,6,817.8,70,2017-10-30
I,2016-08-03,7,870.3,73,2017-10-30
I,2016-08-03,8,881.1,76,2017-10-30
I,2016-08-03,9,942.6,80,2017-10-30
I,2016-08-03,10,927.3,82,2017-10-30
I,2016-08-03,11,976.5,88,2017-10-30
I,2016-08-03,12,996.6,88,2017-10-30
I,2016-08-03,13,925.8,88,2017-10-30
I,2016-08-03,14,981.3,88,2017-10-30
I,2016-08-03,15,957,84,2017-10-30
I,2016-08-03,16,910.5,82,2017-10-30
I,2016-08-03,17,898.2,79,2017-10-30
I,2016-08-03,18,877.5,75,2017-10-30
I,2016-08-03,19,870,72,2017-10-30
I,2016-08-03,20,781.2,70,2017-10-30
I,2016-08-03,21,739.2,70,2017-10-30
I,2016-08-03,22,738.3,68,2017-10-30
I,2016-08-03,23,685.5,68,2017-10-30
I,2016-08-04,0,698.4,68,2017-10-30
I,2016-08-04,1,718.2,68,2017-10-30
I,2016-08-04,2,695.7,70,2017-10-30
I,2016-08-04,3,676.5,68,2017-10-30
I,2016-08-04,4,724.5,70,2017-10-30
I,2016-08-04,5,751.2,70,2017-10-30
I,2016-08-04,6,769.8,70,2017-10-30
I,2016-08-04,7,832.2,70,2017-10-30
I,2016-08-04,8,857.1,73,2017-10-30
I,2016-08-04,9,941.4,75,2017-10-30
I,2016-08-04,10,906.9,82,2017-10-30
I,2016-08-04,11,942.9,83,2017-10-30
I,2016-08-04,12,969.9,86,2017-10-30
I,2016-08-04,13,978.3,88,2017-10-30
I,2016-08-04,14,980.1,86,2017-10-30
I,2016-08-04,15,924.3,84,2017-10-30
I,2016-08-04,16,931.8,82,2017-10-30
I,2016-08-04,17,893.1,81,2017-10-30
I,2016-08-04,18,895.8,75,2017-10-30
I,2016-08-04,19,883.2,73,2017-10-30
I,2016-08-04,20,822.9,72,2017-10-30
I,2016-08-04,21,777.6,70,2017-10-30
I,2016-08-04,22,711.3,70,2017-10-30
I,2016-08-04,23,702.9,70,2017-10-30
I,2016-08-05,0,712.2,70,2017-10-30
I,2016-08-05,1,703.8,70,2017-10-30
I,2016-08-05,2,714.9,70,2017-10-30
I,2016-08-05,3,722.7,70,2017-10-30
I,2016-08-05,4,694.8,70,2017-10-30
I,2016-08-05,5,786,70,2017-10-30
I,2016-08-05,6,825.3,70,2017-10-30
I,2016-08-05,7,894.9,70,2017-10-30
I,2016-08-05,8,858.9,72,2017-10-30
I,2016-08-05,9,940.5,75,2017-10-30
I,2016-08-05,10,867.9,79,2017-10-30
I,2016-08-05,11,909.6,84,2017-10-30
I,2016-08-05,12,978.9,84,2017-10-30
I,2016-08-05,13,956.1,88,2017-10-30
I,2016-08-05,14,1037.1,88,2017-10-30
I,2016-08-05,15,961.5,86,2017-10-30
I,2016-08-05,16,950.1,82,2017-10-30
I,2016-08-05,17,924,81,2017-10-30
I,2016-08-05,18,883.5,73,2017-10-30
I,2016-08-05,19,878.4,72,2017-10-30
I,2016-08-05,20,746.1,70,2017-10-30
I,2016-08-05,21,752.1,70,2017-10-30
I,2016-08-05,22,719.4,70,2017-10-30
I,2016-08-05,23,699.3,70,2017-10-30
I,2016-08-06,0,729.9,70,2017-10-30
I,2016-08-06,1,697.2,72,2017-10-30
I,2016-08-06,2,723.6,72,2017-10-30
I,2016-08-06,3,705.9,72,2017-10-30
I,2016-08-06,4,720.3,72,2017-10-30
I,2016-08-06,5,778.2,72,2017-10-30
I,2016-08-06,6,808.5,72,2017-10-30
I,2016-08-06,7,864.9,72,2017-10-30
I,2016-08-06,8,862.8,75,2017-10-30
I,2016-08-06,9,910.8,77,2017-10-30
I,2016-08-06,10,914.4,81,2017-10-30
I,2016-08-06,11,908.4,84,2017-10-30
I,2016-08-06,12,970.8,84,2017-10-30
I,2016-08-06,13,972,84,2017-10-30
I,2016-08-06,14,999.6,85,2017-10-30
I,2016-08-06,15,910.8,83,2017-10-30
I,2016-08-06,16,921.6,81,2017-10-30
I,2016-08-06,17,886.8,77,2017-10-30
I,2016-08-06,18,873.9,75,2017-10-30
I,2016-08-06,19,828.9,72,2017-10-30
I,2016-08-06,20,747,68,2017-10-30
I,2016-08-06,21,712.5,66,2017-10-30
I,2016-08-06,22,665.7,66,2017-10-30
I,2016-08-06,23,686.4,66,2017-10-30
I,2016-08-07,0,690.3,66,2017-10-30
I,2016-08-07,1,667.8,66,2017-10-30
I,2016-08-07,2,670.8,66,2017-10-30
I,2016-08-07,3,691.8,66,2017-10-30
I,2016-08-07,4,715.5,66,2017-10-30
I,2016-08-07,5,710.7,66,2017-10-30
I,2016-08-07,6,809.1,66,2017-10-30
I,2016-08-07,7,815.1,68,2017-10-30
I,2016-08-07,8,782.1,70,2017-10-30
